Source,Target,Type,TravelType,TimeCost,PollutionCost,Weight
IDFM:463095,IDFM:462999,Directed,METRO,0,966667,3,231600,0,966667
IDFM:463108,IDFM:21992,Directed,METRO,0,966667,2,709042,0,966667
IDFM:21992,IDFM:463108,Directed,METRO,0,966667,2,709042,0,966667
IDFM:463158,IDFM:463161,Directed,METRO,0,966667,2,729464,0,966667
IDFM:463161,IDFM:463158,Directed,METRO,0,966667,2,729464,0,966667
IDFM:463206,IDFM:22388,Directed,METRO,0,966667,2,653320,0,966667
IDFM:22388,IDFM:463206,Directed,METRO,0,966667,2,653320,0,966667
IDFM:463243,IDFM:462983,Directed,METRO,0,966667,2,010421,0,966667
IDFM:462983,IDFM:463243,Directed,METRO,0,966667,2,010421,0,966667
IDFM:463265,IDFM:463231,Directed,METRO,0,966667,2,120558,0,966667
IDFM:463231,IDFM:463265,Directed,METRO,0,966667,2,120558,0,966667
IDFM:21971,IDFM:21907,Directed,METRO,0,983333,1,997725,0,983333
IDFM:21907,IDFM:21971,Directed,METRO,0,983333,1,997725,0,983333
IDFM:22008,IDFM:22002,Directed,METRO,0,983333,2,183069,0,983333
IDFM:22002,IDFM:22008,Directed,METRO,0,983333,2,183069,0,983333
IDFM:22082,IDFM:22084,Directed,METRO,0,983333,3,978174,0,983333
IDFM:22084,IDFM:22082,Directed,METRO,0,983333,3,978174,0,983333
IDFM:22082,IDFM:22090,Directed,METRO,0,983333,1,918842,0,983333
IDFM:22090,IDFM:22082,Directed,METRO,0,983333,1,918842,0,983333
IDFM:22385,IDFM:463235,Directed,METRO,0,983333,1,836180,0,983333
IDFM:463235,IDFM:22385,Directed,METRO,0,983333,1,836180,0,983333
IDFM:42133,IDFM:42131,Directed,METRO,0,983333,1,786026,0,983333
IDFM:42131,IDFM:42133,Directed,METRO,0,983333,1,786026,0,983333
IDFM:462948,IDFM:462955,Directed,METRO,0,983333,3,221205,0,983333
IDFM:462955,IDFM:462948,Directed,METRO,0,983333,3,221205,0,983333
IDFM:463188,IDFM:463300,Directed,METRO,0,983333,2,565121,0,983333
IDFM:463300,IDFM:463188,Directed,METRO,0,983333,2,565121,0,983333
IDFM:21904,IDFM:21985,Directed,METRO,1,000000,1,925515,1,000000
IDFM:21985,IDFM:21904,Directed,METRO,1,000000,1,925515,1,000000
IDFM:22024,IDFM:22030,Directed,METRO,1,000000,2,234438,1,000000
IDFM:22030,IDFM:22024,Directed,METRO,1,000000,2,234438,1,000000
