Id,Label,Line,Latitude,Longitude
IDFM:479007,Châteaudun - Barbès,T9,48,815363,2,368503
IDFM:479009,Christophe Colomb,T9,48,752157,2,416949
IDFM:monomodalStopPlace:43219_IDFM:C02711,Versailles Chantiers,V,48,795260,2,134908
IDFM:monomodalStopPlace:47580,Frépillon,H,49,045277,2,197099
IDFM:471757,Allée de la Tour-Rendez-vous,T4,48,897322,2,506608
IDFM:monomodalStopPlace:43096_IDFM:C01729,Bondy,E,48,893966,2,479580
IDFM:42115,Lacépède,T8,48,955915,2,311485
IDFM:monomodalStopPlace:47119,Bagneaux-sur-Loing,R,48,229390,2,704033
IDFM:monomodalStopPlace:47118,Souppes - Château-Landon,R,48,181179,2,735870
IDFM:42110,Les Béatus,T8,48,951598,2,320765
IDFM:monomodalStopPlace:47596,Épluches,H,49,055049,2,122657
IDFM:42111,Gilbert Bonnemaison,T8,48,955386,2,307832
IDFM:monomodalStopPlace:47115,Saint-Martin d'Étampes,C,48,427488,2,145259
IDFM:monomodalStopPlace:47595,Pont Petit,H,49,060876,2,131242
IDFM:471744,Dourdan,TER Centre - Val-de-Loire,48,533748,2,008742
IDFM:monomodalStopPlace:47591,Chaponval,H,49,069128,2,141085
IDFM:monomodalStopPlace:47590,Champagne-sur-Oise,H,49,136090,2,242988
IDFM:monomodalStopPlace:43147_IDFM:C01741,La Verrière,U,48,755172,1,943057
IDFM:42105,Blumenthal,T8,48,947802,2,339138
IDFM:monomodalStopPlace:47322,Esbly,P,48,902895,2,809640
IDFM:monomodalStopPlace:46477,Champ de Courses d'Enghien,H,48,979695,2,291149
IDFM:monomodalStopPlace:46470,La Barre Ormesson,H,48,966284,2,316704
IDFM:470688,Le Bourget,T11,48,930287,2,423388
IDFM:monomodalStopPlace:43126_IDFM:C01727,Franconville - Le Plessis-Bouchard,C,48,993746,2,234191
IDFM:472625,Mantes-la-Jolie,TER Normandie,48,989108,1,703712
IDFM:monomodalStopPlace:462398,Aéroport CDG 1 (Terminal 3) - RER,B,49,009794,2,561412
IDFM:monomodalStopPlace:43126_IDFM:C01737,Franconville - Le Plessis-Bouchard,H,48,993746,2,234191
IDFM:monomodalStopPlace:59301,Gisors,J,49,285505,1,784768
IDFM:monomodalStopPlace:43147_IDFM:C01736,La Verrière,N,48,755172,1,943057
IDFM:470693,Lycée Henri Sellier,T4,48,915963,2,515102
IDFM:monomodalStopPlace:46007,La Croix de Berny,B,48,761718,2,304211
IDFM:479012,Carle - Darthé,T9,48,759285,2,408809
IDFM:monomodalStopPlace:43164_IDFM:C01738,Mitry - Claye,K,48,975748,2,642234
IDFM:monomodalStopPlace:46482,Gros Noyer Saint-Prix,H,48,996079,2,259684
IDFM:472618,Rougemont Chanteloup,T4,48,930999,2,514880
IDFM:472857,Gargan,T4,48,907244,2,516461
IDFM:422040,Viroflay - Rive Droite,T6,48,805611,2,168825
IDFM:monomodalStopPlace:43245_IDFM:C02368,Nemours-Saint-Pierre,TER Centre - Val de Loire,48,268637,2,685052
IDFM:479491,Bondy,T4,48,893788,2,482146
